Sex,Race/Ethnicity,Age,Stage at Diagnosis,Rate Type,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Modeled Rate (Regression Line),Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction
Male,Non-Hispanic White,Ages 65-74,All Stages,Delay-adjusted Rates,2011,76.1375,72.7113,79.6815,73.5937,,,,,
Male,Non-Hispanic White,Ages 65-74,All Stages,Delay-adjusted Rates,2012,76.158,72.8198,79.6076,75.3306,,,,,
Male,Non-Hispanic White,Ages 65-74,All Stages,Delay-adjusted Rates,2013,77.5264,74.2194,80.94,77.1084,,,,,
Male,Non-Hispanic White,Ages 65-74,All Stages,Delay-adjusted Rates,2014,77.4771,74.2336,80.8232,78.9282,,,,,
Male,Non-Hispanic White,Ages 65-74,All Stages,Delay-adjusted Rates,2015,78.8993,75.6481,82.2509,80.791,,,,,
Male,Non-Hispanic White,Ages 65-74,All Stages,Delay-adjusted Rates,2016,77.5012,74.2928,80.8084,75.2647,,,,,
Male,Non-Hispanic White,Ages 65-74,All Stages,Delay-adjusted Rates,2017,68.9844,65.9749,72.0906,70.1165,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Observed Rates,2000,115.9829,110.9843,121.1492,114.4047,2000-2014,0.9276,0.6136,1.2425,Trend is Rising
Male,Non-Hispanic White,Ages 75+,All Stages,Observed Rates,2001,116.9087,111.9361,122.0458,115.4659,2014-2017,-4.1301,-7.1136,-1.0508,Trend is Falling
Male,Non-Hispanic White,Ages 75+,All Stages,Observed Rates,2002,115.7945,110.8927,120.8577,116.5369,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Observed Rates,2003,121.0204,116.0611,126.1376,117.6178,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Observed Rates,2004,115.5952,110.7637,120.5832,118.7088,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Observed Rates,2005,116.8127,112.0003,121.7787,119.8099,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Observed Rates,2006,121.1179,116.254,126.1331,120.9212,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Observed Rates,2007,118.5346,113.7472,123.4715,122.0429,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Observed Rates,2008,121.3899,116.5644,126.3637,123.1749,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Observed Rates,2009,123.849,118.9865,128.8589,124.3174,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Observed Rates,2010,131.6238,126.6309,136.7628,125.4706,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Observed Rates,2011,126.3488,121.4812,131.3611,126.6344,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Observed Rates,2012,128.7348,123.8417,133.7713,127.809,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Observed Rates,2013,128.2939,123.4428,133.2864,128.9945,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Observed Rates,2014,129.6011,124.7588,134.5829,130.191,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Observed Rates,2015,125.0895,120.3525,129.9647,124.814,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Observed Rates,2016,119.8204,115.2261,124.5505,119.659,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Observed Rates,2017,114.5233,110.0837,119.0958,114.7169,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Delay-adjusted Rates,2000,115.9829,110.9843,121.1492,116.0131,2000-2007,0.4577,-0.4434,1.367,Stable
Male,Non-Hispanic White,Ages 75+,All Stages,Delay-adjusted Rates,2001,116.9087,111.9361,122.0458,116.5442,2007-2013,2.3718,0.944,3.8198,Trend is Rising
Male,Non-Hispanic White,Ages 75+,All Stages,Delay-adjusted Rates,2002,115.7945,110.8927,120.8577,117.0777,2013-2017,-1.0403,-2.9466,0.9034,Stable
Male,Non-Hispanic White,Ages 75+,All Stages,Delay-adjusted Rates,2003,121.0204,116.0611,126.1376,117.6136,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Delay-adjusted Rates,2004,115.5952,110.7637,120.5832,118.152,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Delay-adjusted Rates,2005,116.8127,112.0003,121.7787,118.6928,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Delay-adjusted Rates,2006,121.1179,116.254,126.1331,119.2361,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Delay-adjusted Rates,2007,118.5346,113.7472,123.4715,119.7819,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Delay-adjusted Rates,2008,121.3899,116.5644,126.3637,122.6229,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Delay-adjusted Rates,2009,125.1248,120.2121,130.1858,125.5313,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Delay-adjusted Rates,2010,134.3707,129.2734,139.616,128.5086,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Delay-adjusted Rates,2011,130.2814,125.2619,135.4484,131.5566,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Delay-adjusted Rates,2012,134.2021,129.1008,139.4506,134.6769,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Delay-adjusted Rates,2013,135.1403,130.03,140.397,137.8711,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Delay-adjusted Rates,2014,137.9215,132.7672,143.2212,136.4368,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Delay-adjusted Rates,2015,135.6723,130.533,140.9575,135.0175,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Delay-adjusted Rates,2016,132.9605,127.8605,138.2061,133.6129,,,,,
Male,Non-Hispanic White,Ages 75+,All Stages,Delay-adjusted Rates,2017,131.9984,126.8784,137.2646,132.2229,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Observed Rates,2000,4.6683,4.2191,5.1523,4.8848,2000-2017,-0.003,-0.5079,0.5046,Stable
Male,Non-Hispanic White,Ages < 20,All Stages,Observed Rates,2001,4.8899,4.4277,5.3871,4.8847,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Observed Rates,2002,4.6479,4.1965,5.1346,4.8846,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Observed Rates,2003,4.6738,4.2176,5.1658,4.8844,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Observed Rates,2004,5.4782,4.981,6.0115,4.8843,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Observed Rates,2005,4.9988,4.5208,5.5134,4.8841,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Observed Rates,2006,4.8315,4.359,5.3412,4.884,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Observed Rates,2007,4.8534,4.3764,5.368,4.8838,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Observed Rates,2008,4.5366,4.075,5.0362,4.8837,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Observed Rates,2009,5.1208,4.6258,5.6543,4.8835,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Observed Rates,2010,4.9731,4.4831,5.502,4.8834,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Observed Rates,2011,5.3017,4.7919,5.8509,4.8833,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Observed Rates,2012,4.735,4.2515,5.2584,4.8831,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Observed Rates,2013,4.9523,4.4548,5.49,4.883,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Observed Rates,2014,4.9129,4.4154,5.451,4.8828,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Observed Rates,2015,4.9239,4.4233,5.4656,4.8827,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Observed Rates,2016,4.5811,4.0977,5.1059,4.8825,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Observed Rates,2017,4.7255,4.232,5.2609,4.8824,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Delay-adjusted Rates,2000,4.6683,4.2191,5.1523,4.7961,2000-2017,0.4576,-0.0249,0.9424,Stable
Male,Non-Hispanic White,Ages < 20,All Stages,Delay-adjusted Rates,2001,4.8899,4.4277,5.3871,4.818,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Delay-adjusted Rates,2002,4.6479,4.1965,5.1346,4.8401,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Delay-adjusted Rates,2003,4.6738,4.2176,5.1658,4.8622,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Delay-adjusted Rates,2004,5.4782,4.981,6.0115,4.8844,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Delay-adjusted Rates,2005,4.9988,4.5208,5.5134,4.9068,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Delay-adjusted Rates,2006,4.8315,4.359,5.3412,4.9293,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Delay-adjusted Rates,2007,4.8534,4.3764,5.368,4.9518,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Delay-adjusted Rates,2008,4.5366,4.075,5.0362,4.9745,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Delay-adjusted Rates,2009,5.1599,4.6611,5.6974,4.9972,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Delay-adjusted Rates,2010,5.0493,4.5518,5.5861,5.0201,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Delay-adjusted Rates,2011,5.4183,4.8973,5.9793,5.0431,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Delay-adjusted Rates,2012,4.8708,4.3734,5.4088,5.0661,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Delay-adjusted Rates,2013,5.1342,4.6184,5.6912,5.0893,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Delay-adjusted Rates,2014,5.1461,4.6249,5.7092,5.1126,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Delay-adjusted Rates,2015,5.2084,4.6787,5.7807,5.136,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Delay-adjusted Rates,2016,4.9126,4.3939,5.4745,5.1595,,,,,
Male,Non-Hispanic White,Ages < 20,All Stages,Delay-adjusted Rates,2017,5.1961,4.6529,5.7837,5.1831,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Observed Rates,2000,18.334,17.8919,18.784,18.1142,2000-2014,0.7376,0.5014,0.9743,Trend is Rising
Male,White (includes Hispanic),All Ages,All Stages,Observed Rates,2001,18.7135,18.2704,19.1644,18.2478,2014-2017,-3.56,-5.8196,-1.2461,Trend is Falling
Male,White (includes Hispanic),All Ages,All Stages,Observed Rates,2002,18.1367,17.7032,18.5779,18.3824,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Observed Rates,2003,18.4924,18.058,18.9345,18.518,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Observed Rates,2004,18.547,18.1146,18.987,18.6546,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Observed Rates,2005,18.705,18.2738,19.1436,18.7922,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Observed Rates,2006,18.55,18.1226,18.9848,18.9308,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Observed Rates,2007,18.998,18.5694,19.4338,19.0704,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Observed Rates,2008,18.8811,18.4571,19.3123,19.2111,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Observed Rates,2009,19.1154,18.6912,19.5469,19.3528,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Observed Rates,2010,20.0205,19.5893,20.4588,19.4955,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Observed Rates,2011,19.907,19.4805,20.3406,19.6393,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Observed Rates,2012,19.6805,19.2599,20.108,19.7841,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Observed Rates,2013,20.0712,19.6501,20.4991,19.9301,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Observed Rates,2014,19.7897,19.3749,20.2113,20.0771,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Observed Rates,2015,19.4796,19.0709,19.8951,19.3623,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Observed Rates,2016,19.1055,18.7033,19.5143,18.673,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Observed Rates,2017,17.6791,17.2948,18.07,18.0083,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Delay-adjusted Rates,2000,18.334,17.8919,18.784,18.3455,2000-2007,0.3107,-0.3755,1.0015,Stable
Male,White (includes Hispanic),All Ages,All Stages,Delay-adjusted Rates,2001,18.7135,18.2704,19.1644,18.4025,2007-2013,2.0439,0.9592,3.1402,Trend is Rising
Male,White (includes Hispanic),All Ages,All Stages,Delay-adjusted Rates,2002,18.1367,17.7032,18.5779,18.4597,2013-2017,-0.8843,-2.3309,0.5837,Stable
Male,White (includes Hispanic),All Ages,All Stages,Delay-adjusted Rates,2003,18.4924,18.058,18.9345,18.517,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Delay-adjusted Rates,2004,18.547,18.1146,18.987,18.5745,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Delay-adjusted Rates,2005,18.705,18.2738,19.1436,18.6322,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Delay-adjusted Rates,2006,18.55,18.1226,18.9848,18.6901,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Delay-adjusted Rates,2007,18.998,18.5694,19.4338,18.7482,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Delay-adjusted Rates,2008,18.8811,18.4571,19.3123,19.1314,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Delay-adjusted Rates,2009,19.2952,18.867,19.7307,19.5224,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Delay-adjusted Rates,2010,20.4031,19.9637,20.8497,19.9214,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Delay-adjusted Rates,2011,20.4756,20.0369,20.9214,20.3286,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Delay-adjusted Rates,2012,20.4421,20.0053,20.886,20.7441,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Delay-adjusted Rates,2013,21.0449,20.6035,21.4932,21.1681,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Delay-adjusted Rates,2014,20.949,20.51,21.3949,20.9809,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Delay-adjusted Rates,2015,20.9586,20.519,21.4051,20.7953,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Delay-adjusted Rates,2016,20.9716,20.5305,21.4196,20.6114,,,,,
Male,White (includes Hispanic),All Ages,All Stages,Delay-adjusted Rates,2017,20.072,19.6361,20.5149,20.4292,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Observed Rates,2000,4.8779,4.632,5.1335,5.0485,2000-2017,0.8403,0.5857,1.0956,Trend is Rising
Male,White (includes Hispanic),Ages < 50,All Stages,Observed Rates,2001,5.1129,4.8612,5.3741,5.091,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Observed Rates,2002,5.0011,4.7523,5.2595,5.1337,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Observed Rates,2003,4.947,4.6995,5.2041,5.1769,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Observed Rates,2004,5.3763,5.1177,5.6445,5.2204,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Observed Rates,2005,5.3774,5.1183,5.6462,5.2643,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Observed Rates,2006,5.3556,5.0965,5.6245,5.3085,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Observed Rates,2007,5.5409,5.2761,5.8155,5.3531,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Observed Rates,2008,5.3373,5.0773,5.6072,5.3981,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Observed Rates,2009,5.5849,5.3175,5.8622,5.4434,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Observed Rates,2010,5.607,5.3382,5.8859,5.4892,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Observed Rates,2011,5.6156,5.3451,5.8962,5.5353,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Observed Rates,2012,5.5092,5.2403,5.7883,5.5818,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Observed Rates,2013,5.6999,5.4255,5.9844,5.6287,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Observed Rates,2014,5.7426,5.4666,6.0288,5.676,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Observed Rates,2015,5.6588,5.3841,5.9439,5.7237,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Observed Rates,2016,5.7408,5.4623,6.0298,5.7718,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Observed Rates,2017,5.5428,5.2692,5.8269,5.8203,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2000,4.8779,4.632,5.1335,4.9643,2000-2017,1.2477,1.0529,1.4429,Trend is Rising
Male,White (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2001,5.1129,4.8612,5.3741,5.0262,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2002,5.0011,4.7523,5.2595,5.0889,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2003,4.947,4.6995,5.2041,5.1524,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2004,5.3763,5.1177,5.6445,5.2167,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2005,5.3774,5.1183,5.6462,5.2818,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2006,5.3556,5.0965,5.6245,5.3477,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2007,5.5409,5.2761,5.8155,5.4144,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2008,5.3373,5.0773,5.6072,5.482,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2009,5.6199,5.3508,5.8989,5.5504,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2010,5.6782,5.4059,5.9605,5.6197,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2011,5.7201,5.4446,6.0059,5.6898,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2012,5.6485,5.3727,5.9346,5.7608,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2013,5.8743,5.5915,6.1675,5.8326,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2014,5.9643,5.6776,6.2615,5.9054,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2015,5.9302,5.6422,6.2289,5.9791,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2016,6.0964,5.8005,6.4031,6.0537,,,,,
Male,White (includes Hispanic),Ages < 50,All Stages,Delay-adjusted Rates,2017,6.0114,5.7144,6.3194,6.1292,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2000,24.2685,23.0435,25.5416,23.925,2000-2017,0.0936,-0.264,0.4524,Stable
Male,White (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2001,24.9666,23.7429,26.237,23.9474,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2002,22.8997,21.751,24.0933,23.9698,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2003,23.5707,22.4262,24.7584,23.9923,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2004,23.2937,22.1748,24.4543,24.0147,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2005,24.1756,23.0534,25.3383,24.0372,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2006,22.6139,21.5445,23.7226,24.0597,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2007,24.3712,23.2827,25.4976,24.0822,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2008,24.281,23.2074,25.3915,24.1047,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2009,23.8735,22.8242,24.9587,24.1273,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2010,25.0121,23.9532,26.1059,24.1499,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2011,24.9769,23.9332,26.0546,24.1725,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2012,24.3594,23.3299,25.4228,24.1951,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2013,25.6914,24.6355,26.7809,24.2177,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2014,24.1348,23.1194,25.1835,24.2404,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2015,24.0781,23.0658,25.1235,24.2631,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2016,24.5526,23.5318,25.6065,24.2858,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Observed Rates,2017,22.5462,21.5684,23.5572,24.3085,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2000,24.2685,23.0435,25.5416,23.1813,2000-2017,0.813,0.4747,1.1524,Trend is Rising
Male,White (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2001,24.9666,23.7429,26.237,23.3698,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2002,22.8997,21.751,24.0933,23.5598,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2003,23.5707,22.4262,24.7584,23.7513,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2004,23.2937,22.1748,24.4543,23.9444,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2005,24.1756,23.0534,25.3383,24.1391,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2006,22.6139,21.5445,23.7226,24.3353,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2007,24.3712,23.2827,25.4976,24.5332,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2008,24.281,23.2074,25.3915,24.7326,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2009,24.1286,23.0681,25.2253,24.9337,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2010,25.5524,24.4707,26.6696,25.1364,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2011,25.7866,24.709,26.8988,25.3407,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2012,25.418,24.3436,26.5272,25.5468,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2013,27.1132,25.9987,28.2625,25.7545,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2014,25.7394,24.6563,26.8573,25.9638,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2015,26.1009,25.0033,27.2336,26.1749,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2016,27.1779,26.0474,28.3439,26.3877,,,,,
Male,White (includes Hispanic),Ages 50-64,All Stages,Delay-adjusted Rates,2017,25.8833,24.7599,27.0431,26.6022,,,,,
Male,White (includes Hispanic),Ages 65+,All Stages,Observed Rates,2000,88.3384,85.5006,91.2464,88.3224,2000-2008,0.1973,-0.1053,0.5009,Stable
Male,White (includes Hispanic),Ages 65+,All Stages,Observed Rates,2001,89.1674,86.3357,92.0684,88.4967,2008-2011,2.5085,-0.1031,5.1884,Stable
Male,White (includes Hispanic),Ages 65+,All Stages,Observed Rates,2002,87.6964,84.9048,90.5565,88.6713,2011-2015,-0.6707,-1.8808,0.5544,Stable
Male,White (includes Hispanic),Ages 65+,All Stages,Observed Rates,2003,90.0249,87.217,92.9003,88.8463,2015-2017,-6.6193,-8.909,-4.2721,Trend is Falling
Male,White (includes Hispanic),Ages 65+,All Stages,Observed Rates,2004,88.3274,85.5574,91.1643,89.0216,,,,,
Male,White (includes Hispanic),Ages 65+,All Stages,Observed Rates,2005,88.5246,85.7706,91.3444,89.1972,,,,,
Male,White (includes Hispanic),Ages 65+,All Stages,Observed Rates,2006,89.276,86.5289,92.088,89.3732,,,,,
Male,White (includes Hispanic),Ages 65+,All Stages,Observed Rates,2007,89.6742,86.9442,92.468,89.5495,,,,,
Male,White (includes Hispanic),Ages 65+,All Stages,Observed Rates,2008,90.0223,87.3134,92.7936,89.7262,,,,,
Male,White (includes Hispanic),Ages 65+,All Stages,Observed Rates,2009,90.9424,88.2405,93.7057,91.977,,,,,
Male,White (includes Hispanic),Ages 65+,All Stages,Observed Rates,2010,96.6257,93.866,99.4458,94.2843,,,,,
Male,White (includes Hispanic),Ages 65+,All Stages,Observed Rates,2011,95.7204,93.003,98.4968,96.6495,,,,,
